COUNTY,RPL_THEME1,STATE
Lake,0.0172,ILLINOIS
Lake,0.0201,ILLINOIS
Sangamon,0.0225,ILLINOIS
Will,0.0776,ILLINOIS
Cook,0.0343,ILLINOIS
Winnebago,0.1792,ILLINOIS
Cook,0.0928,ILLINOIS
Cook,0.3024,ILLINOIS
St. Clair,0.318,ILLINOIS
Will,0.321,ILLINOIS
Lake,0.0211,ILLINOIS
Cook,0.0172,ILLINOIS
Cook,0.0038,ILLINOIS
Will,0.1924,ILLINOIS
Lake,0.0317,ILLINOIS
Will,0.1917,ILLINOIS
Will,0.11,ILLINOIS
Kankakee,0.2448,ILLINOIS
Cook,0.1276,ILLINOIS
Cook,0.122,ILLINOIS
Cook,0.0203,ILLINOIS
Peoria,0.1523,ILLINOIS
Kane,0.0983,ILLINOIS
DuPage,0.077,ILLINOIS
Cook,0.0505,ILLINOIS
Adams,0.2524,ILLINOIS
Ogle,0.242,ILLINOIS
Will,0.2011,ILLINOIS
Lake,0.0933,ILLINOIS
Lake,0.0851,ILLINOIS
Kane,0.0395,ILLINOIS
Will,0.1503,ILLINOIS
DuPage,0.153,ILLINOIS
Will,0.0929,ILLINOIS
Tazewell,0.0253,ILLINOIS
DuPage,0.0655,ILLINOIS
McLean,0.0122,ILLINOIS
Cook,0.0528,ILLINOIS
Will,0.1624,ILLINOIS
De Witt,0.2657,ILLINOIS
Cook,0.0096,ILLINOIS
Will,0.0304,ILLINOIS
Cook,0.1406,ILLINOIS
Cook,0.042,ILLINOIS
DuPage,0.1727,ILLINOIS
Cook,0.1249,ILLINOIS
Kane,0.241,ILLINOIS
Will,0.1631,ILLINOIS
Cook,0.1208,ILLINOIS
Will,0.248,ILLINOIS
DuPage,0.1053,ILLINOIS
Cook,0.1041,ILLINOIS
McLean,0.1914,ILLINOIS
Sangamon,0.0816,ILLINOIS
Cook,0.0206,ILLINOIS
Cook,0.0496,ILLINOIS
Cook,0.1148,ILLINOIS
Winnebago,0.2792,ILLINOIS
Lake,0.1289,ILLINOIS
Will,0.2042,ILLINOIS
Winnebago,0.108,ILLINOIS
Montgomery,0.176,ILLINOIS
Sangamon,0.0638,ILLINOIS
Tazewell,0.0635,ILLINOIS
Rock Island,0.1586,ILLINOIS
Rock Island,0.163,ILLINOIS
Cook,0.0327,ILLINOIS
Madison,0.0377,ILLINOIS
Monroe,0.157,ILLINOIS
Cook,0.1349,ILLINOIS
Lake,0.0358,ILLINOIS
Cook,0.0661,ILLINOIS
St. Clair,0.2201,ILLINOIS
Cook,0.0334,ILLINOIS
Cook,0.0551,ILLINOIS
Cook,0.122,ILLINOIS
Ogle,0.3922,ILLINOIS
Cook,0.1056,ILLINOIS
Cook,0.1302,ILLINOIS
Cook,0.0583,ILLINOIS
Whiteside,0.3097,ILLINOIS
Cook,0.2235,ILLINOIS
DuPage,0.1267,ILLINOIS
DuPage,0.2052,ILLINOIS
Cook,0.1557,ILLINOIS
Cook,0.1216,ILLINOIS
Will,0.157,ILLINOIS
Cook,0.1748,ILLINOIS
Cook,0.0795,ILLINOIS
Cook,0.0423,ILLINOIS
Cook,0.0787,ILLINOIS
Cook,0.3503,ILLINOIS
DuPage,0.0921,ILLINOIS
Cook,0.1785,ILLINOIS
McHenry,0.2457,ILLINOIS
Madison,0.1273,ILLINOIS
Whiteside,0.2302,ILLINOIS
Will,0.2363,ILLINOIS
DuPage,0.1134,ILLINOIS
DuPage,0.2825,ILLINOIS
DuPage,0.0756,ILLINOIS
Cook,0.1128,ILLINOIS
Lake,0.0279,ILLINOIS
Cook,0.07,ILLINOIS
Macon,0.2692,ILLINOIS
Cook,0.0643,ILLINOIS
Cook,0.0362,ILLINOIS
Cook,0.2463,ILLINOIS
Kane,0.3222,ILLINOIS
Cook,0.0843,ILLINOIS
Sangamon,0.0914,ILLINOIS
Will,0.1066,ILLINOIS
Cook,0.0086,ILLINOIS
Cook,0.0851,ILLINOIS
Monroe,0.1758,ILLINOIS
DuPage,0.065,ILLINOIS
Adams,0.094,ILLINOIS
Will,0.0896,ILLINOIS
McHenry,0.2011,ILLINOIS
Cook,0.0147,ILLINOIS
Lake,0.0039,ILLINOIS
Cook,0.0264,ILLINOIS
DuPage,0.0714,ILLINOIS
Kane,0.1344,ILLINOIS
McLean,0.1623,ILLINOIS
Kane,0.1931,ILLINOIS
DuPage,0.0696,ILLINOIS
DuPage,0.2063,ILLINOIS
Tazewell,0.306,ILLINOIS
Sangamon,0.0569,ILLINOIS
Cook,0.1392,ILLINOIS
Tazewell,0.3564,ILLINOIS
DuPage,0.2364,ILLINOIS
Cook,0.0501,ILLINOIS
DuPage,0.2772,ILLINOIS
Will,0.1674,ILLINOIS
Cook,0.0979,ILLINOIS
DuPage,0.1809,ILLINOIS
Madison,0.2628,ILLINOIS
St. Clair,0.2382,ILLINOIS
McHenry,0.1511,ILLINOIS
Kane,0.1612,ILLINOIS
DuPage,0.1335,ILLINOIS
Winnebago,0.2212,ILLINOIS
Cook,0.0497,ILLINOIS
Will,0.1909,ILLINOIS
McHenry,0.0792,ILLINOIS
Madison,0.1557,ILLINOIS
St. Clair,0.276,ILLINOIS
Kane,0.2409,ILLINOIS
Cook,0.0663,ILLINOIS
Sangamon,0.0342,ILLINOIS
DuPage,0.1651,ILLINOIS
McLean,0.188,ILLINOIS
Cook,0.1062,ILLINOIS
DuPage,0.0223,ILLINOIS
Effingham,0.1284,ILLINOIS
McLean,0.3516,ILLINOIS
Cook,0.2348,ILLINOIS
Cook,0.1878,ILLINOIS
Peoria,0.0238,ILLINOIS
Tazewell,0.2814,ILLINOIS
Lake,0.2185,ILLINOIS
Fulton,0.3682,ILLINOIS
Kendall,0.1514,ILLINOIS
Cook,0.0366,ILLINOIS
Cook,0.1209,ILLINOIS
Winnebago,0.087,ILLINOIS
DuPage,0.0654,ILLINOIS
Cook,0.08,ILLINOIS
McHenry,0.2602,ILLINOIS
Monroe,0.0775,ILLINOIS
DuPage,0.382,ILLINOIS
Lake,0.1428,ILLINOIS
Winnebago,0.3038,ILLINOIS
Shelby,0.2642,ILLINOIS
Will,0.1556,ILLINOIS
DuPage,0.0592,ILLINOIS
Kankakee,0.3583,ILLINOIS
Rock Island,0.1821,ILLINOIS
De Witt,0.2989,ILLINOIS
Will,0.1457,ILLINOIS
Cook,0.242,ILLINOIS
Peoria,0.0834,ILLINOIS
Randolph,0.2912,ILLINOIS
Monroe,0.0907,ILLINOIS
DuPage,0.0107,ILLINOIS
DuPage,0.2523,ILLINOIS
St. Clair,0.1469,ILLINOIS
Cook,0.1439,ILLINOIS
Will,0.3013,ILLINOIS
Cook,0.055,ILLINOIS
Kendall,0.1769,ILLINOIS
Cook,0.0762,ILLINOIS
Lake,0.0614,ILLINOIS
Jersey,0.3275,ILLINOIS
Jackson,0.2875,ILLINOIS
Warren,0.2813,ILLINOIS
Clinton,0.244,ILLINOIS
Cook,0.0165,ILLINOIS
Cook,0.2344,ILLINOIS
Cook,0.1554,ILLINOIS
Christian,0.3183,ILLINOIS
McHenry,0.3673,ILLINOIS
Williamson,0.2092,ILLINOIS
Cook,0.1966,ILLINOIS
Cook,0.1177,ILLINOIS
DuPage,0.0423,ILLINOIS
Cook,0.0886,ILLINOIS
Cook,0.0442,ILLINOIS
Will,0.3208,ILLINOIS
Champaign,0.1515,ILLINOIS
Cook,0.1105,ILLINOIS
Will,0.3266,ILLINOIS
Cook,0.0123,ILLINOIS
Lake,0.1155,ILLINOIS
Whiteside,0.1997,ILLINOIS
Macon,0.2495,ILLINOIS
Cook,0.3566,ILLINOIS
Cook,0.2603,ILLINOIS
DuPage,0.2551,ILLINOIS
Vermilion,0.2535,ILLINOIS
Cook,0.0276,ILLINOIS
Cook,0.1597,ILLINOIS
McDonough,0.2287,ILLINOIS
Lake,0.2578,ILLINOIS
Cook,0.023,ILLINOIS
Sangamon,0.0371,ILLINOIS
McHenry,0.2671,ILLINOIS
Grundy,0.3599,ILLINOIS
Cook,0.2487,ILLINOIS
Winnebago,0.3081,ILLINOIS
Lake,0.0529,ILLINOIS
Moultrie,0.1852,ILLINOIS
Cook,0.1274,ILLINOIS
Macon,0.2585,ILLINOIS
LaSalle,0.3079,ILLINOIS
Cook,0.073,ILLINOIS
Peoria,0.4579,ILLINOIS
Champaign,0.1016,ILLINOIS
Cook,0.1657,ILLINOIS
Will,0.2575,ILLINOIS
Cook,0.0475,ILLINOIS
Henry,0.2493,ILLINOIS
Lake,0.2196,ILLINOIS
Kane,0.1346,ILLINOIS
Cook,0.213,ILLINOIS
Sangamon,0.2216,ILLINOIS
Lake,0.3154,ILLINOIS
McHenry,0.2346,ILLINOIS
Cook,0.2701,ILLINOIS
Effingham,0.2754,ILLINOIS
Kane,0.0632,ILLINOIS
McHenry,0.1774,ILLINOIS
Cook,0.0761,ILLINOIS
Sangamon,0.0301,ILLINOIS
Cook,0.246,ILLINOIS
Cook,0.1222,ILLINOIS
Madison,0.2445,ILLINOIS
Cook,0.0904,ILLINOIS
Cook,0.2765,ILLINOIS
Will,0.2827,ILLINOIS
Cook,0.0406,ILLINOIS
McHenry,0.3089,ILLINOIS
DeKalb,0.2428,ILLINOIS
Cook,0.1336,ILLINOIS
Washington,0.2618,ILLINOIS
Cook,0.1595,ILLINOIS
Ford,0.4146,ILLINOIS
Will,0.285,ILLINOIS
Cook,0.2114,ILLINOIS
Macon,0.2243,ILLINOIS
Macon,0.3668,ILLINOIS
Adams,0.4208,ILLINOIS
Tazewell,0.2323,ILLINOIS
Knox,0.2459,ILLINOIS
McHenry,0.2111,ILLINOIS
Cook,0.176,ILLINOIS
Kane,0.0517,ILLINOIS
Will,0.3057,ILLINOIS
Cook,0.0868,ILLINOIS
Montgomery,0.4006,ILLINOIS
Warren,0.3341,ILLINOIS
Will,0.372,ILLINOIS
McHenry,0.3207,ILLINOIS
Cook,0.0833,ILLINOIS
Cook,0.1474,ILLINOIS
Kankakee,0.1012,ILLINOIS
Mercer,0.2348,ILLINOIS
LaSalle,0.3241,ILLINOIS
Cook,0.0677,ILLINOIS
Rock Island,0.0837,ILLINOIS
DuPage,0.0681,ILLINOIS
DuPage,0.1666,ILLINOIS
Jersey,0.1978,ILLINOIS
Kane,0.1478,ILLINOIS
Champaign,0.2773,ILLINOIS
Will,0.211,ILLINOIS
Lake,0.2542,ILLINOIS
Cook,0.0186,ILLINOIS
Grundy,0.1875,ILLINOIS
Cook,0.2866,ILLINOIS
Coles,0.4293,ILLINOIS
McHenry,0.0982,ILLINOIS
Cook,0.2207,ILLINOIS
Stark,0.3314,ILLINOIS
Cook,0.0413,ILLINOIS
Cook,0.1532,ILLINOIS
Rock Island,0.4465,ILLINOIS
Cook,0.0268,ILLINOIS
Knox,0.2881,ILLINOIS
Menard,0.3857,ILLINOIS
Kane,0.2144,ILLINOIS
Cook,0.1827,ILLINOIS
Rock Island,0.2483,ILLINOIS
Cook,0.0183,ILLINOIS
Stephenson,0.3975,ILLINOIS
Lake,0.2049,ILLINOIS
Macon,0.3593,ILLINOIS
Putnam,0.3,ILLINOIS
Kane,0.1474,ILLINOIS
Logan,0.2179,ILLINOIS
Peoria,0.2578,ILLINOIS
Will,0.2014,ILLINOIS
Winnebago,0.2633,ILLINOIS
Whiteside,0.3028,ILLINOIS
Cook,0.2444,ILLINOIS
DuPage,0.2323,ILLINOIS
Sangamon,0.0626,ILLINOIS
Cook,0.0601,ILLINOIS
St. Clair,0.0973,ILLINOIS
McHenry,0.3502,ILLINOIS
Cook,0.1909,ILLINOIS
Cook,0.281,ILLINOIS
McLean,0.4142,ILLINOIS
DuPage,0.292,ILLINOIS
DuPage,0.1575,ILLINOIS
Cook,0.0695,ILLINOIS
Lake,0.1244,ILLINOIS
Will,0.1835,ILLINOIS
Cook,0.083,ILLINOIS
DuPage,0.1257,ILLINOIS
Peoria,0.2305,ILLINOIS
Madison,0.5307,ILLINOIS
DuPage,0.0913,ILLINOIS
Madison,0.2859,ILLINOIS
Cook,0.0654,ILLINOIS
Madison,0.3358,ILLINOIS
Madison,0.2118,ILLINOIS
McHenry,0.1448,ILLINOIS
LaSalle,0.3877,ILLINOIS
Mason,0.3641,ILLINOIS
Coles,0.1052,ILLINOIS
DuPage,0.189,ILLINOIS
Cook,0.0889,ILLINOIS
Cook,0.1578,ILLINOIS
Will,0.1466,ILLINOIS
Sangamon,0.3558,ILLINOIS
St. Clair,0.3449,ILLINOIS
Cook,0.0482,ILLINOIS
DuPage,0.0066,ILLINOIS
Madison,0.1517,ILLINOIS
Cook,0.0361,ILLINOIS
DuPage,0.0365,ILLINOIS
Cook,0.1141,ILLINOIS
DuPage,0.4015,ILLINOIS
Cook,0.0893,ILLINOIS
Morgan,0.3761,ILLINOIS
McHenry,0.278,ILLINOIS
Will,0.2604,ILLINOIS
Cook,0.0987,ILLINOIS
Champaign,0.0465,ILLINOIS
DuPage,0.2112,ILLINOIS
Cook,0.1613,ILLINOIS
Stephenson,0.3716,ILLINOIS
Cook,0.1271,ILLINOIS
Kendall,0.3065,ILLINOIS
McHenry,0.2045,ILLINOIS
Lake,0.0045,ILLINOIS
Cook,0.1651,ILLINOIS
McLean,0.1136,ILLINOIS
DuPage,0.0967,ILLINOIS
Madison,0.2303,ILLINOIS
Cook,0.1471,ILLINOIS
Vermilion,0.34,ILLINOIS
LaSalle,0.2669,ILLINOIS
DeKalb,0.3272,ILLINOIS
DuPage,0.2435,ILLINOIS
Peoria,0.3425,ILLINOIS
Tazewell,0.0382,ILLINOIS
Cook,0.2944,ILLINOIS
Henry,0.3695,ILLINOIS
Cook,0.158,ILLINOIS
Madison,0.2209,ILLINOIS
Will,0.1996,ILLINOIS
DuPage,0.3156,ILLINOIS
Cook,0.0258,ILLINOIS
Cook,0.1603,ILLINOIS
Champaign,0.0633,ILLINOIS
McHenry,0.2545,ILLINOIS
Will,0.3887,ILLINOIS
DuPage,0.3391,ILLINOIS
DuPage,0.2253,ILLINOIS
Cook,0.2299,ILLINOIS
DuPage,0.2408,ILLINOIS
DuPage,0.1719,ILLINOIS
Kendall,0.2313,ILLINOIS
Cook,0.3394,ILLINOIS
DuPage,0.1309,ILLINOIS
Lake,0.0576,ILLINOIS
St. Clair,0.1605,ILLINOIS
Cook,0.1124,ILLINOIS
Lake,0.3749,ILLINOIS
Lake,0.0625,ILLINOIS
McHenry,0.0726,ILLINOIS
DuPage,0.3751,ILLINOIS
DuPage,0.3426,ILLINOIS
Will,0.1637,ILLINOIS
Will,0.292,ILLINOIS
Christian,0.2207,ILLINOIS
Cook,0.0515,ILLINOIS
Cook,0.2267,ILLINOIS
DuPage,0.0312,ILLINOIS
DeKalb,0.3294,ILLINOIS
DuPage,0.2117,ILLINOIS
Madison,0.4867,ILLINOIS
Vermilion,0.472,ILLINOIS
Cook,0.2105,ILLINOIS
Cook,0.2341,ILLINOIS
Lake,0.0533,ILLINOIS
Cook,0.2207,ILLINOIS
Jo Daviess,0.2966,ILLINOIS
Menard,0.2352,ILLINOIS
Cook,0.1541,ILLINOIS
DuPage,0.1007,ILLINOIS
Tazewell,0.1948,ILLINOIS
St. Clair,0.0298,ILLINOIS
Stephenson,0.2834,ILLINOIS
Madison,0.2313,ILLINOIS
St. Clair,0.1502,ILLINOIS
DuPage,0.0178,ILLINOIS
DuPage,0.1548,ILLINOIS
DuPage,0.1666,ILLINOIS
DuPage,0.1252,ILLINOIS
Cook,0.207,ILLINOIS
Grundy,0.4545,ILLINOIS
Winnebago,0.2824,ILLINOIS
DuPage,0.2275,ILLINOIS
Cook,0.4005,ILLINOIS
Cook,0.2095,ILLINOIS
Cook,0.1092,ILLINOIS
Winnebago,0.3342,ILLINOIS
Cook,0.1346,ILLINOIS
Woodford,0.1437,ILLINOIS
DuPage,0.2104,ILLINOIS
Will,0.3759,ILLINOIS
Cook,0.0128,ILLINOIS
Cook,0.4246,ILLINOIS
Cook,0.2509,ILLINOIS
Crawford,0.3397,ILLINOIS
McLean,0.2671,ILLINOIS
DuPage,0.2166,ILLINOIS
Peoria,0.3077,ILLINOIS
Cook,0.0896,ILLINOIS
DuPage,0.2812,ILLINOIS
Will,0.3796,ILLINOIS
Lake,0.2986,ILLINOIS
McLean,0.3508,ILLINOIS
Rock Island,0.1053,ILLINOIS
Adams,0.3519,ILLINOIS
Sangamon,0.0985,ILLINOIS
DuPage,0.2585,ILLINOIS
Lake,0.1782,ILLINOIS
Calhoun,0.2201,ILLINOIS
Lake,0.4361,ILLINOIS
Madison,0.2893,ILLINOIS
Cook,0.0266,ILLINOIS
Tazewell,0.1358,ILLINOIS
Cook,0.2133,ILLINOIS
Cook,0.2127,ILLINOIS
Lake,0.114,ILLINOIS
Cook,0.01,ILLINOIS
DuPage,0.2601,ILLINOIS
Peoria,0.2224,ILLINOIS
Cook,0.203,ILLINOIS
Kane,0.2916,ILLINOIS
Sangamon,0.4734,ILLINOIS
Cook,0.3692,ILLINOIS
Lake,0.0664,ILLINOIS
Winnebago,0.4845,ILLINOIS
Lake,0.1911,ILLINOIS
Winnebago,0.1562,ILLINOIS
Fulton,0.5084,ILLINOIS
McLean,0.0718,ILLINOIS
Cook,0.3419,ILLINOIS
Cook,0.4636,ILLINOIS
Cook,0.2201,ILLINOIS
Madison,0.3165,ILLINOIS
Bond,0.4221,ILLINOIS
Will,0.146,ILLINOIS
DuPage,0.0763,ILLINOIS
Stephenson,0.3062,ILLINOIS
Cook,0.1324,ILLINOIS
Shelby,0.4404,ILLINOIS
DuPage,0.1469,ILLINOIS
Cook,0.2729,ILLINOIS
Cook,0.1454,ILLINOIS
Cook,0.2418,ILLINOIS
Cook,0.1035,ILLINOIS
Effingham,0.2484,ILLINOIS
Whiteside,0.2029,ILLINOIS
Johnson,0.2276,ILLINOIS
Cook,0.1373,ILLINOIS
DuPage,0.3731,ILLINOIS
Rock Island,0.076,ILLINOIS
Cook,0.3189,ILLINOIS
Cook,0.2163,ILLINOIS
Champaign,0.1034,ILLINOIS
Clinton,0.1149,ILLINOIS
McLean,0.5375,ILLINOIS
Champaign,0.304,ILLINOIS
Lake,0.2169,ILLINOIS
Clark,0.3721,ILLINOIS
Bureau,0.3326,ILLINOIS
Lake,0.1966,ILLINOIS
Will,0.4413,ILLINOIS
Bureau,0.4801,ILLINOIS
DuPage,0.2367,ILLINOIS
Richland,0.5437,ILLINOIS
Lake,0.5237,ILLINOIS
Cook,0.0814,ILLINOIS
Peoria,0.4478,ILLINOIS
Cook,0.1842,ILLINOIS
Adams,0.3932,ILLINOIS
Cook,0.2073,ILLINOIS
Piatt,0.3254,ILLINOIS
Cook,0.1061,ILLINOIS
Cook,0.1447,ILLINOIS
Cook,0.1809,ILLINOIS
Woodford,0.3191,ILLINOIS
Adams,0.5095,ILLINOIS
DuPage,0.0918,ILLINOIS
Winnebago,0.314,ILLINOIS
Morgan,0.2998,ILLINOIS
Knox,0.2957,ILLINOIS
Cook,0.082,ILLINOIS
DeKalb,0.2052,ILLINOIS
Lake,0.0147,ILLINOIS
Lake,0.1605,ILLINOIS
Will,0.2312,ILLINOIS
Cook,0.3372,ILLINOIS
Cook,0.1764,ILLINOIS
Cook,0.2717,ILLINOIS
Lake,0.4769,ILLINOIS
Kane,0.0778,ILLINOIS
Stephenson,0.2201,ILLINOIS
Cook,0.063,ILLINOIS
Rock Island,0.3234,ILLINOIS
Rock Island,0.1184,ILLINOIS
Cook,0.2084,ILLINOIS
Winnebago,0.4306,ILLINOIS
Cook,0.0953,ILLINOIS
Cook,0.0887,ILLINOIS
Peoria,0.3226,ILLINOIS
Cook,0.1498,ILLINOIS
Kankakee,0.1891,ILLINOIS
Cook,0.1338,ILLINOIS
Cook,0.1187,ILLINOIS
DuPage,0.1493,ILLINOIS
Cook,0.1896,ILLINOIS
Will,0.3497,ILLINOIS
Peoria,0.0204,ILLINOIS
Woodford,0.502,ILLINOIS
McDonough,0.4329,ILLINOIS
Woodford,0.5228,ILLINOIS
Cook,0.3465,ILLINOIS
Kendall,0.1695,ILLINOIS
Cook,0.2212,ILLINOIS
Peoria,0.3048,ILLINOIS
Will,0.2972,ILLINOIS
Sangamon,0.3518,ILLINOIS
Cook,0.0945,ILLINOIS
Cook,0.0997,ILLINOIS
Cook,0.0845,ILLINOIS
DuPage,0.1719,ILLINOIS
Cook,0.3909,ILLINOIS
Champaign,0.088,ILLINOIS
Hamilton,0.3469,ILLINOIS
Cook,0.0965,ILLINOIS
Cook,0.5133,ILLINOIS
Cook,0.1296,ILLINOIS
Sangamon,0.3597,ILLINOIS
Cook,0.2781,ILLINOIS
Cook,0.0702,ILLINOIS
DuPage,0.2065,ILLINOIS
Brown,0.3968,ILLINOIS
Cook,0.2068,ILLINOIS
Cook,0.2381,ILLINOIS
Macoupin,0.488,ILLINOIS
Iroquois,0.5196,ILLINOIS
Piatt,0.2384,ILLINOIS
Lake,0.1193,ILLINOIS
Cook,0.4231,ILLINOIS
McLean,0.0484,ILLINOIS
Lake,0.0651,ILLINOIS
Cook,0.2079,ILLINOIS
Cook,0.2216,ILLINOIS
DuPage,0.1938,ILLINOIS
Macon,0.1762,ILLINOIS
Grundy,0.1573,ILLINOIS
Washington,0.3537,ILLINOIS
Tazewell,0.4884,ILLINOIS
Cook,0.2151,ILLINOIS
Will,0.1922,ILLINOIS
Marion,0.4988,ILLINOIS
Cook,0.1844,ILLINOIS
Cook,0.1379,ILLINOIS
McHenry,0.3843,ILLINOIS
DuPage,0.4176,ILLINOIS
Cook,0.2043,ILLINOIS
Cook,0.2918,ILLINOIS
Peoria,0.2373,ILLINOIS
Grundy,0.4146,ILLINOIS
Kendall,0.3948,ILLINOIS
Cook,0.1941,ILLINOIS
Cook,0.3309,ILLINOIS
Richland,0.3574,ILLINOIS
DuPage,0.3068,ILLINOIS
Jersey,0.2767,ILLINOIS
Lake,0.2884,ILLINOIS
Cook,0.1975,ILLINOIS
Cook,0.2997,ILLINOIS
Winnebago,0.5442,ILLINOIS
DuPage,0.2158,ILLINOIS
McLean,0.4191,ILLINOIS
Carroll,0.3509,ILLINOIS
Cook,0.2703,ILLINOIS
Clinton,0.4823,ILLINOIS
Cook,0.1259,ILLINOIS
Madison,0.1529,ILLINOIS
Madison,0.4471,ILLINOIS
Cook,0.1727,ILLINOIS
Morgan,0.2732,ILLINOIS
Cook,0.203,ILLINOIS
Kane,0.2116,ILLINOIS
Schuyler,0.3556,ILLINOIS
Winnebago,0.268,ILLINOIS
Lake,0.2542,ILLINOIS
Cass,0.2563,ILLINOIS
Henry,0.2377,ILLINOIS
Champaign,0.1252,ILLINOIS
Henderson,0.4906,ILLINOIS
DuPage,0.1079,ILLINOIS
Henry,0.2587,ILLINOIS
Cook,0.2851,ILLINOIS
Macon,0.3819,ILLINOIS
Champaign,0.2166,ILLINOIS
Clinton,0.1808,ILLINOIS
McHenry,0.1712,ILLINOIS
DuPage,0.3777,ILLINOIS
Sangamon,0.3422,ILLINOIS
Tazewell,0.2298,ILLINOIS
DuPage,0.4295,ILLINOIS
Livingston,0.3427,ILLINOIS
Will,0.5083,ILLINOIS
Will,0.3627,ILLINOIS
Cook,0.224,ILLINOIS
Cook,0.164,ILLINOIS
DuPage,0.096,ILLINOIS
Hancock,0.5655,ILLINOIS
Cook,0.2642,ILLINOIS
Cook,0.4738,ILLINOIS
Will,0.441,ILLINOIS
McHenry,0.2912,ILLINOIS
Clark,0.3977,ILLINOIS
Jackson,0.2547,ILLINOIS
Morgan,0.4207,ILLINOIS
Jersey,0.4173,ILLINOIS
Lake,0.1802,ILLINOIS
Kankakee,0.3993,ILLINOIS
Cook,0.1711,ILLINOIS
Cook,0.1662,ILLINOIS
Will,0.1893,ILLINOIS
Cook,0.2733,ILLINOIS
Will,0.2825,ILLINOIS
Cook,0.2242,ILLINOIS
Cook,0.0611,ILLINOIS
McHenry,0.1916,ILLINOIS
Cook,0.1758,ILLINOIS
Greene,0.5724,ILLINOIS
Mercer,0.426,ILLINOIS
Jackson,0.2916,ILLINOIS
Lake,0.0811,ILLINOIS
Tazewell,0.5318,ILLINOIS
Tazewell,0.0896,ILLINOIS
Will,0.1226,ILLINOIS
Grundy,0.3581,ILLINOIS
St. Clair,0.3706,ILLINOIS
Clinton,0.159,ILLINOIS
Cook,0.1469,ILLINOIS
DuPage,0.1265,ILLINOIS
Will,0.5335,ILLINOIS
Vermilion,0.3461,ILLINOIS
Cook,0.3378,ILLINOIS
Cook,0.2961,ILLINOIS
Tazewell,0.3353,ILLINOIS
Cook,0.2637,ILLINOIS
Bond,0.3204,ILLINOIS
Cook,0.2939,ILLINOIS
DuPage,0.2464,ILLINOIS
Lawrence,0.3827,ILLINOIS
Cook,0.1678,ILLINOIS
Cook,0.2329,ILLINOIS
Madison,0.3315,ILLINOIS
DuPage,0.4213,ILLINOIS
Cook,0.2579,ILLINOIS
Franklin,0.5249,ILLINOIS
Peoria,0.5197,ILLINOIS
Madison,0.3618,ILLINOIS
Wayne,0.3589,ILLINOIS
Boone,0.2809,ILLINOIS
DuPage,0.0782,ILLINOIS
Macoupin,0.349,ILLINOIS
DeKalb,0.4078,ILLINOIS
Kane,0.2871,ILLINOIS
McLean,0.4681,ILLINOIS
Edgar,0.4432,ILLINOIS
Vermilion,0.1797,ILLINOIS
Cook,0.2025,ILLINOIS
Cook,0.2895,ILLINOIS
Lee,0.489,ILLINOIS
Cook,0.1627,ILLINOIS
Knox,0.4237,ILLINOIS
Madison,0.1237,ILLINOIS
Will,0.3721,ILLINOIS
Cook,0.113,ILLINOIS
Cook,0.1838,ILLINOIS
DuPage,0.2446,ILLINOIS
Lake,0.1086,ILLINOIS
LaSalle,0.4146,ILLINOIS
Winnebago,0.4637,ILLINOIS
Bond,0.4724,ILLINOIS
Winnebago,0.3698,ILLINOIS
Wabash,0.3932,ILLINOIS
Greene,0.2678,ILLINOIS
Carroll,0.6073,ILLINOIS
McLean,0.2849,ILLINOIS
DuPage,0.1172,ILLINOIS
Morgan,0.2953,ILLINOIS
Cook,0.3915,ILLINOIS
Lake,0.1282,ILLINOIS
Will,0.3987,ILLINOIS
Cook,0.4692,ILLINOIS
Shelby,0.6178,ILLINOIS
Champaign,0.4077,ILLINOIS
DuPage,0.2339,ILLINOIS
Lee,0.2634,ILLINOIS
Cook,0.3233,ILLINOIS
Winnebago,0.4329,ILLINOIS
Tazewell,0.467,ILLINOIS
Cook,0.1724,ILLINOIS
DuPage,0.0309,ILLINOIS
Cook,0.3051,ILLINOIS
Kendall,0.4224,ILLINOIS
Johnson,0.5176,ILLINOIS
Macoupin,0.4011,ILLINOIS
Logan,0.2041,ILLINOIS
Cook,0.377,ILLINOIS
Crawford,0.1993,ILLINOIS
Cook,0.175,ILLINOIS
DuPage,0.2954,ILLINOIS
Cook,0.1269,ILLINOIS
Cook,0.1647,ILLINOIS
Tazewell,0.526,ILLINOIS
Cook,0.4329,ILLINOIS
Cook,0.3204,ILLINOIS
Jasper,0.4204,ILLINOIS
DuPage,0.2752,ILLINOIS
Marion,0.4438,ILLINOIS
DuPage,0.4901,ILLINOIS
Macon,0.3843,ILLINOIS
Cook,0.1111,ILLINOIS
Vermilion,0.4608,ILLINOIS
Kane,0.5136,ILLINOIS
Cook,0.0274,ILLINOIS
St. Clair,0.4682,ILLINOIS
Cook,0.3096,ILLINOIS
Lake,0.1463,ILLINOIS
Cook,0.1842,ILLINOIS
Cook,0.3817,ILLINOIS
McDonough,0.4913,ILLINOIS
Henry,0.6157,ILLINOIS
Cook,0.4665,ILLINOIS
Cook,0.047,ILLINOIS
Cook,0.2529,ILLINOIS
Will,0.4475,ILLINOIS
Grundy,0.5008,ILLINOIS
Lake,0.2446,ILLINOIS
Cook,0.5108,ILLINOIS
Madison,0.3114,ILLINOIS
Sangamon,0.2587,ILLINOIS
Jo Daviess,0.4226,ILLINOIS
Kankakee,0.4008,ILLINOIS
