SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2009-10	01	0101440	-3	722	-3.0	144	216	66.7	24
2009-10	01	0101470	-3	759	-3.0	168	221	76.0	5
2009-10	01	0101530	-3	1298	-3.0	274	331	82.8	12
2009-10	01	0101560	-3	828	-3.0	153	206	74.3	10
2009-10	01	0101590	-3	972	-3.0	189	246	76.8	15
2009-10	01	0101620	-3	1626	-3.0	307	411	74.7	26
2009-10	01	0101640	-3	358	-3.0	72	96	75.0	6
2009-10	01	0101660	-3	795	-3.0	164	229	71.6	14
2009-10	01	0101680	-3	419	-3.0	89	132	67.4	9
2009-10	01	0101690	-3	553	-3.0	119	151	78.8	5
2009-10	01	0101710	58	909	6.4	177	250	70.8	3
2009-10	01	0101720	-3	468	-3.0	102	132	77.3	3
2009-10	01	0101730	-3	957	-3.0	200	250	80.0	7
2009-10	01	0101740	-3	841	-3.0	162	235	68.9	15
2009-10	01	0101760	-3	1006	-3.0	211	271	77.9	1
2009-10	01	0101770	-3	1927	-3.0	419	541	77.4	16
2009-10	01	0101800	-3	6946	-3.0	1344	1950	68.9	39
2009-10	01	0101830	-3	1704	-3.0	343	473	72.5	21
2009-10	01	0101860	-1	499	-1.0	115	137	83.9	1
2009-10	01	0101890	-3	752	-3.0	153	187	81.8	0
2009-10	01	0101920	-3	11324	-3.0	2165	3084	70.2	157
2009-10	01	0101950	-3	661	-3.0	115	171	67.3	7
2009-10	01	0101980	-3	255	-3.0	62	83	74.7	2
2009-10	01	0102010	-3	2761	-3.0	578	690	83.8	15
2009-10	01	0102040	-3	1650	-3.0	381	480	79.4	13
2009-10	01	0102070	-3	3071	-3.0	591	827	71.5	34
2009-10	01	0102100	-3	2548	-3.0	520	668	77.8	21
2009-10	01	0102130	-3	182	-3.0	42	52	80.8	1
2009-10	01	0102160	43	568	7.6	117	180	65.0	9
2009-10	01	0102190	-3	945	-3.0	211	315	67.0	0
2009-10	01	0102220	-3	6064	-3.0	1245	1590	78.3	33
2009-10	01	0102250	-3	494	-3.0	125	153	81.7	5
2009-10	01	0102310	-3	1036	-3.0	191	282	67.7	9
2009-10	01	0102350	-3	456	-3.0	87	118	73.7	15
2009-10	01	0102370	-3	19117	-3.0	3340	5073	65.8	167
2009-10	01	0102400	-3	1282	-3.0	266	367	72.5	17
2009-10	01	0102430	-3	7906	-3.0	1268	2425	52.3	76
2009-10	01	0102480	-3	2294	-3.0	437	634	68.9	15
2009-10	01	0102490	-3	1314	-3.0	299	309	96.8	3
2009-10	01	0102520	-3	792	-3.0	164	197	83.2	5
2009-10	01	0102550	-3	425	-3.0	98	104	94.2	1
2009-10	01	0102580	-1	1309	-1.0	274	374	73.3	12
2009-10	01	0102610	-3	409	-3.0	74	103	71.8	3
2009-10	01	0102635	-3	1186	-3.0	249	299	83.3	7
2009-10	01	0102640	-3	758	-3.0	160	203	78.8	16
2009-10	01	0102650	-3	1266	-3.0	235	345	68.1	30
2009-10	01	0102670	-3	553	-3.0	110	157	70.1	1
2009-10	01	0102700	-3	1760	-3.0	342	433	79.0	12
2009-10	01	0102730	-3	859	-3.0	191	255	74.9	14
2009-10	01	0102760	-3	324	-3.0	71	84	84.5	2
2009-10	01	0102790	-3	665	-3.0	88	175	50.3	13
2009-10	01	0102820	-3	658	-3.0	135	181	74.6	5
2009-10	01	0102850	-3	438	-3.0	93	112	83.0	2
2009-10	01	0102880	-3	1005	-3.0	209	306	68.3	3
2009-10	01	0102910	-3	686	-3.0	144	196	73.5	2
2009-10	01	0102940	-3	766	-3.0	160	211	75.8	5
2009-10	01	0102970	-3	982	-3.0	160	264	60.6	20
2009-10	01	0103000	22	352	6.3	67	111	60.4	1
2009-10	01	0103030	-3	7723	-3.0	1648	1972	83.6	61
2009-10	01	0103062	-3	2352	-3.0	488	676	72.2	30
2009-10	01	0103090	-3	800	-3.0	170	231	73.6	24
2009-10	01	0103120	-3	705	-3.0	154	202	76.2	6
2009-10	01	0103150	-3	670	-3.0	148	215	68.8	10
2009-10	01	0103180	-3	2293	-3.0	473	662	71.5	28
2009-10	01	0103210	-3	954	-3.0	171	284	60.2	19
2009-10	01	0103240	-3	593	-3.0	138	162	85.2	7
2009-10	01	0103270	-3	425	-3.0	93	110	84.5	3
2009-10	01	0103300	-3	501	-3.0	105	125	84.0	4
2009-10	01	0103330	-3	619	-3.0	134	190	70.5	14
2009-10	01	0103360	-3	2904	-3.0	532	768	69.3	49
2009-10	01	0103390	-3	4947	-3.0	900	1288	69.9	47
2009-10	01	0103420	-3	436	-3.0	87	125	69.6	0
2009-10	01	0103430	-3	1712	-3.0	414	435	95.2	6
2009-10	01	0103450	-3	2358	-3.0	486	655	74.2	28
2009-10	01	0103480	-3	1158	-3.0	264	313	84.3	6
2009-10	01	0103510	-3	640	-3.0	174	220	79.1	2
2009-10	01	0103540	-3	365	-3.0	81	98	82.7	3
2009-10	01	0103580	-3	814	-3.0	179	227	78.9	19
2009-10	02	0200001	145	977	14.8	142	304	46.7	6
2009-10	02	0200003	89	476	18.7	93	146	63.7	8
2009-10	02	0200004	32	114	28.1	7	30	23.3	3
2009-10	02	0200005	-3	94	-3.0	20	32	62.5	3
2009-10	02	0200006	-3	396	-3.0	93	-2	-2.0	1
2009-10	02	0200007	3	67	4.5	12	18	66.7	0
2009-10	02	0200010	-3	10	-3.0	5	5	100.0	0
2009-10	02	0200020	45	478	9.4	94	137	68.6	2
2009-10	02	0200030	-3	48	-3.0	4	10	40.0	0
2009-10	02	0200050	11	119	9.2	20	30	66.7	2
2009-10	02	0200060	-3	125	-3.0	37	41	90.2	0
2009-10	02	0200070	-3	157	-3.0	45	49	91.8	2
2009-10	02	0200090	24	165	14.5	21	53	39.6	1
2009-10	02	0200100	49	368	13.3	54	119	45.4	1
2009-10	02	0200120	18	171	10.5	40	46	87.0	1
2009-10	02	0200130	60	1095	5.5	240	287	83.6	16
2009-10	02	0200150	-3	698	-3.0	169	204	82.8	4
2009-10	02	0200180	800	15215	5.3	3082	3966	77.7	111
2009-10	02	0200210	117	1716	6.8	349	440	79.3	21
2009-10	02	0200240	20	442	4.5	80	101	79.2	2
2009-10	02	0200270	-3	102	-3.0	18	23	78.3	1
2009-10	02	0200300	-3	39	-3.0	10	11	90.9	1
2009-10	02	0200330	-3	15	-3.0	-1	4	-1.0	0
2009-10	02	0200360	2	31	6.5	12	13	92.3	0
2009-10	02	0200390	195	3112	6.3	666	877	75.9	8
2009-10	02	0200450	-3	42	-3.0	11	17	64.7	0
2009-10	02	0200480	39	829	4.7	168	214	78.5	8
2009-10	02	0200485	18	124	14.5	29	29	100.0	0
2009-10	02	0200510	369	5367	6.9	1092	1335	81.8	42
2009-10	02	0200520	-3	118	-3.0	22	29	75.9	2
2009-10	02	0200525	-3	79	-3.0	22	26	84.6	1
2009-10	02	0200540	171	700	24.4	76	70	100.0	2
2009-10	02	0200570	25	173	14.5	41	88	46.6	3
2009-10	02	0200600	283	4249	6.7	889	1157	76.8	16
2009-10	02	0200610	65	456	14.3	81	139	58.3	12
2009-10	02	0200625	87	521	16.7	100	217	46.1	12
2009-10	02	0200630	-3	6	-3.0	-1	1	-1.0	0
2009-10	02	0200660	-3	175	-3.0	34	42	81.0	3
2009-10	02	0200670	-3	27	-3.0	6	13	46.2	2
2009-10	02	0200680	-3	48	-3.0	9	15	60.0	0
2009-10	02	0200690	2	37	5.4	9	11	81.8	0
2009-10	02	0200700	3	42	7.1	10	18	55.6	0
2009-10	02	0200710	19	200	9.5	30	61	49.2	9
2009-10	02	0200715	-3	13	-3.0	4	6	66.7	0
2009-10	02	0200720	-3	129	-3.0	27	27	100.0	0
2009-10	02	0200730	-3	57	-3.0	13	27	48.1	6
2009-10	02	0200760	18	104	17.3	22	36	61.1	5
2009-10	02	0200770	6	136	4.4	21	47	44.7	0
2009-10	02	0200775	5	66	7.6	18	23	78.3	4
2009-10	02	0200780	-3	226	-3.0	59	71	83.1	0
2009-10	02	0200800	4	83	4.8	16	13	100.0	0
2009-10	02	0200810	-3	120	-3.0	20	28	71.4	0
2009-10	02	0200840	2	41	4.9	10	12	83.3	0
2009-10	02	0200862	36	439	8.2	91	132	68.9	1
2009-10	04	0400001	-3	1772	-3.0	370	439	84.3	-2
2009-10	04	0400003	93	776	12.0	124	215	57.7	-2
2009-10	04	0400004	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400005	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400016	35	280	12.5	87	46	100.0	-2
2009-10	04	0400018	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400019	9	185	4.9	37	-2	-2.0	-2
2009-10	04	0400020	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400021	33	113	29.2	22	20	100.0	-2
2009-10	04	0400022	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400023	36	407	8.8	53	116	45.7	-2
2009-10	04	0400026	16	156	10.3	39	55	70.9	-2
2009-10	04	0400028	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400031	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400033	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400034	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400036	10	106	9.4	14	43	32.6	-2
2009-10	04	0400037	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400038	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400040	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400041	-3	243	-3.0	43	-2	-2.0	-2
2009-10	04	0400043	125	204	61.3	54	-2	-2.0	-2
2009-10	04	0400045	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400047	163	210	77.6	80	47	100.0	-2
2009-10	04	0400048	-4	-2	-4.0	-1	-2	-1.0	-2
2009-10	04	0400052	19	200	9.5	35	53	66.0	-2
2009-10	04	0400053	-3	296	-3.0	55	86	64.0	-2
2009-10	04	0400054	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400055	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400056	-3	216	-3.0	43	56	76.8	-2
2009-10	04	0400057	64	117	54.7	6	-2	-2.0	-2
2009-10	04	0400059	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400061	85	153	55.6	47	-2	-2.0	-2
2009-10	04	0400062	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400064	10	50	20.0	7	7	100.0	-2
2009-10	04	0400065	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400067	-3	31	-3.0	-1	4	-1.0	-2
2009-10	04	0400068	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400069	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400070	-3	222	-3.0	47	82	57.3	-2
2009-10	04	0400071	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400072	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400074	-3	509	-3.0	84	118	71.2	-2
2009-10	04	0400075	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400077	33	126	26.2	58	-2	-2.0	-2
2009-10	04	0400078	71	228	31.1	98	-2	-2.0	-2
2009-10	04	0400079	41	234	17.5	97	-2	-2.0	-2
2009-10	04	0400081	4	88	4.5	30	33	90.9	-2
2009-10	04	0400082	140	2351	6.0	432	-2	-2.0	-2
2009-10	04	0400083	414	1161	35.7	306	-2	-2.0	-2
2009-10	04	0400085	-2	-2	-2.0	-2	19	-2.0	-2
2009-10	04	0400088	-2	-2	-2.0	-2	11	-2.0	-2
2009-10	04	0400089	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400092	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400093	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400094	20	86	23.3	39	-2	-2.0	-2
2009-10	04	0400095	38	113	33.6	72	-2	-2.0	-2
2009-10	04	0400096	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400097	-3	234	-3.0	48	68	70.6	-2
2009-10	04	0400098	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400099	10	67	14.9	30	-2	-2.0	-2
2009-10	04	0400100	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400101	10	137	7.3	35	48	72.9	-2
2009-10	04	0400102	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400103	31	315	9.8	18	60	30.0	-2
2009-10	04	0400104	9	43	20.9	5	9	55.6	-2
2009-10	04	0400105	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400106	18	300	6.0	59	-2	-2.0	-2
2009-10	04	0400107	225	397	56.7	201	-2	-2.0	-2
2009-10	04	0400108	107	225	47.6	136	18	100.0	-2
2009-10	04	0400109	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400111	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400112	10	66	15.2	-1	14	-1.0	-2
2009-10	04	0400113	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400114	20	58	34.5	8	-2	-2.0	-2
2009-10	04	0400115	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400116	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400120	-4	-2	-4.0	-1	83	-1.0	-2
2009-10	04	0400121	-3	242	-3.0	100	-2	-2.0	-2
2009-10	04	0400122	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400124	20	176	11.4	38	-2	-2.0	-2
2009-10	04	0400125	8	195	4.1	41	-2	-2.0	-2
2009-10	04	0400126	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400128	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400129	-3	13	-3.0	-1	8	-1.0	-2
2009-10	04	0400130	-3	101	-3.0	-1	33	-1.0	-2
2009-10	04	0400131	-3	128	-3.0	21	43	48.8	-2
2009-10	04	0400133	6	95	6.3	16	25	64.0	-2
2009-10	04	0400134	-3	165	-3.0	26	44	59.1	-2
2009-10	04	0400135	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400136	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400138	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400141	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400142	-3	87	-3.0	19	-2	-2.0	-2
2009-10	04	0400143	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400144	13	160	8.1	38	40	95.0	-2
2009-10	04	0400145	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400146	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400147	14	145	9.7	29	-2	-2.0	-2
2009-10	04	0400148	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400149	53	236	22.5	89	-2	-2.0	-2
2009-10	04	0400150	-2	-2	-2.0	-2	2	-2.0	-2
2009-10	04	0400151	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400152	-2	-2	-2.0	-2	12	-2.0	-2
2009-10	04	0400153	-3	87	-3.0	-1	12	-1.0	-2
2009-10	04	0400154	99	135	73.3	22	-2	-2.0	-2
2009-10	04	0400155	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400157	299	534	56.0	58	69	84.1	-2
2009-10	04	0400159	124	168	73.8	54	-2	-2.0	-2
2009-10	04	0400160	19	42	45.2	7	-2	-2.0	-2
2009-10	04	0400161	17	284	6.0	67	-2	-2.0	-2
2009-10	04	0400162	46	372	12.4	80	-2	-2.0	-2
2009-10	04	0400163	53	135	39.3	67	6	100.0	-2
2009-10	04	0400164	-2	-2	-2.0	-2	6	-2.0	-2
2009-10	04	0400165	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400178	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400181	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400182	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400184	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400185	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400187	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400188	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400189	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400190	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400191	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400192	41	106	38.7	26	-2	-2.0	-2
2009-10	04	0400197	-3	25	-3.0	14	-2	-2.0	-2
2009-10	04	0400198	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400201	55	147	37.4	45	-2	-2.0	-2
2009-10	04	0400202	-3	167	-3.0	29	50	58.0	-2
2009-10	04	0400204	43	322	13.4	83	-2	-2.0	-2
2009-10	04	0400205	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400206	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400207	34	57	59.6	17	14	100.0	-2
2009-10	04	0400208	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400209	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400210	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400211	-3	199	-3.0	39	-2	-2.0	-2
2009-10	04	0400212	-3	387	-3.0	100	104	96.2	-2
2009-10	04	0400213	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400214	-2	-2	-2.0	-2	10	-2.0	-2
2009-10	04	0400216	80	496	16.1	120	-2	-2.0	-2
2009-10	04	0400217	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400218	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400219	360	703	51.2	302	63	100.0	-2
2009-10	04	0400221	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400223	8	196	4.1	-1	44	-1.0	-2
2009-10	04	0400225	-3	422	-3.0	99	119	83.2	-2
2009-10	04	0400227	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400229	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400230	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400231	-3	119	-3.0	21	34	61.8	-2
2009-10	04	0400232	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400234	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400235	12	50	24.0	11	28	39.3	-2
2009-10	04	0400236	234	455	51.4	57	11	100.0	-2
2009-10	04	0400237	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400238	11	198	5.6	51	-2	-2.0	-2
2009-10	04	0400239	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400240	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400241	3	70	4.3	-1	34	-1.0	-2
2009-10	04	0400243	18	240	7.5	108	67	100.0	-2
2009-10	04	0400244	38	267	14.2	38	70	54.3	-2
2009-10	04	0400245	8	40	20.0	-1	14	-1.0	-2
2009-10	04	0400246	-2	-2	-2.0	-2	5	-2.0	-2
2009-10	04	0400248	-3	67	-3.0	12	19	63.2	-2
2009-10	04	0400249	-2	-2	-2.0	-2	13	-2.0	-2
2009-10	04	0400250	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400252	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400253	35	103	34.0	16	27	59.3	-2
2009-10	04	0400254	45	212	21.2	65	-2	-2.0	-2
2009-10	04	0400255	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400256	2	38	5.3	4	12	33.3	-2
2009-10	04	0400257	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400258	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400259	20	178	11.2	21	44	47.7	-2
2009-10	04	0400260	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400261	63	222	28.4	80	-2	-2.0	-2
2009-10	04	0400263	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400264	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400266	20	120	16.7	30	17	100.0	-2
2009-10	04	0400267	12	81	14.8	28	-2	-2.0	-2
2009-10	04	0400268	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400273	72	123	58.5	39	-2	-2.0	-2
2009-10	04	0400274	123	286	43.0	105	-2	-2.0	-2
2009-10	04	0400275	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400276	48	144	33.3	23	-2	-2.0	-2
2009-10	04	0400277	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400278	-3	28	-3.0	8	-2	-2.0	-2
2009-10	04	0400279	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400280	183	249	73.5	67	54	100.0	-2
2009-10	04	0400281	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400282	13	159	8.2	22	39	56.4	-2
2009-10	04	0400283	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400284	4	81	4.9	13	34	38.2	-2
2009-10	04	0400285	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400286	-2	-2	-2.0	-2	4	-2.0	-2
2009-10	04	0400287	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400288	23	274	8.4	95	-2	-2.0	-2
2009-10	04	0400290	-4	-2	-4.0	-1	-2	-1.0	-2
2009-10	04	0400295	-3	2086	-3.0	433	612	70.8	-2
2009-10	04	0400296	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400297	4	36	11.1	10	9	100.0	-2
2009-10	04	0400298	-2	-2	-2.0	-2	14	-2.0	-2
2009-10	04	0400299	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400300	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400303	80	142	56.3	12	-2	-2.0	-2
2009-10	04	0400310	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400311	61	483	12.6	176	-2	-2.0	-2
2009-10	04	0400312	57	74	77.0	12	-2	-2.0	-2
2009-10	04	0400313	41	103	39.8	16	-2	-2.0	-2
2009-10	04	0400314	7	24	29.2	9	-2	-2.0	-2
2009-10	04	0400315	32	76	42.1	12	-2	-2.0	-2
2009-10	04	0400316	-3	6	-3.0	-1	-2	-1.0	-2
2009-10	04	0400317	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400318	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400319	5	26	19.2	6	7	85.7	-2
2009-10	04	0400320	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400321	41	101	40.6	22	7	100.0	-2
2009-10	04	0400322	59	352	16.8	60	-2	-2.0	-2
2009-10	04	0400323	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400324	-2	-2	-2.0	63	-2	-2.0	-2
2009-10	04	0400325	11	90	12.2	6	-2	-2.0	-2
2009-10	04	0400326	7	148	4.7	34	28	100.0	-2
2009-10	04	0400327	-3	460	-3.0	82	104	78.8	-2
2009-10	04	0400328	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400329	1295	1468	88.2	549	-2	-2.0	-2
2009-10	04	0400330	115	433	26.6	122	-2	-2.0	-2
2009-10	04	0400332	15	152	9.9	24	-2	-2.0	-2
2009-10	04	0400334	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400337	-2	-2	-2.0	-2	4	-2.0	-2
2009-10	04	0400338	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400339	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400340	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400341	-4	3	-4.0	12	-2	-2.0	-2
2009-10	04	0400343	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400344	4	54	7.4	12	10	100.0	-2
2009-10	04	0400345	-3	17	-3.0	-1	-2	-1.0	-2
2009-10	04	0400347	-4	0	-4.0	13	-2	-2.0	-2
2009-10	04	0400348	-3	17	-3.0	6	-2	-2.0	-2
2009-10	04	0400349	-3	8	-3.0	11	-2	-2.0	-2
2009-10	04	0400350	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400351	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400352	112	445	25.2	201	-2	-2.0	-2
2009-10	04	0400353	30	409	7.3	93	-2	-2.0	-2
2009-10	04	0400354	72	559	12.9	182	-2	-2.0	-2
2009-10	04	0400355	110	647	17.0	190	-2	-2.0	-2
2009-10	04	0400356	12	143	8.4	41	34	100.0	-2
2009-10	04	0400357	53	178	29.8	39	-2	-2.0	-2
2009-10	04	0400359	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400360	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400361	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400362	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400363	15	45	33.3	21	-2	-2.0	-2
2009-10	04	0400364	215	315	68.3	48	-2	-2.0	-2
2009-10	04	0400365	-2	-2	-2.0	-2	32	-2.0	-2
2009-10	04	0400366	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400367	35	143	24.5	33	-2	-2.0	-2
2009-10	04	0400368	2	49	4.1	9	28	32.1	-2
2009-10	04	0400370	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400372	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400373	-3	39	-3.0	8	11	72.7	-2
2009-10	04	0400374	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400375	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400376	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400377	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400378	16	76	21.1	18	18	100.0	-2
2009-10	04	0400379	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400381	13	128	10.2	24	49	49.0	-2
2009-10	04	0400382	18	138	13.0	23	-2	-2.0	-2
2009-10	04	0400383	144	342	42.1	71	-2	-2.0	-2
2009-10	04	0400384	40	518	7.7	159	-2	-2.0	-2
2009-10	04	0400385	77	251	30.7	64	-2	-2.0	-2
2009-10	04	0400386	126	362	34.8	54	-2	-2.0	-2
2009-10	04	0400387	87	284	30.6	63	-2	-2.0	-2
2009-10	04	0400388	-3	151	-3.0	52	-2	-2.0	-2
2009-10	04	0400389	142	455	31.2	115	-2	-2.0	-2
2009-10	04	0400390	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400391	-3	35	-3.0	9	-2	-2.0	-2
2009-10	04	0400392	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400393	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400394	8	71	11.3	16	-2	-2.0	-2
2009-10	04	0400395	7	88	8.0	10	14	71.4	-2
2009-10	04	0400396	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400397	-3	51	-3.0	-1	29	-1.0	-2
2009-10	04	0400398	8	27	29.6	-1	4	-1.0	-2
2009-10	04	0400399	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	04	0400401	-3	68	-3.0	11	19	57.9	-2
2009-10	04	0400402	-3	113	-3.0	24	26	92.3	-2
